id,adres_id,nazwa,imie,nazwisko,nip
10308,10308,Bruno Belof z o.o.,Bruno,Belof,7125714232
10309,10309,,Paweł,Krzeczunowicz,
10310,10310,,Marian,Jastrzębski,
10311,10311,,Walerian,Kayzer,
10312,10312,Leonard Hickiewicz z o.o.,Leonard,Hickiewicz,1917033059
10313,10313,,Antoni,Szwajkowski,
10314,10314,Wiktor Okulski z o.o.,Wiktor,Okulski,3986914565
10315,10315,Bronisław Rola-Żymierski z o.o.,Bronisław,Rola-Żymierski,8030189922
10316,10316,,Szymon,Drzewiecki,
10317,10317,,Heliodor,Trzasko-Durski,
10318,10318,Mieczysław Batory z o.o.,Mieczysław,Batory,5764704323
10319,10319,,Emanuel,Knapp,
10320,10320,Romuald Kinalski z o.o.,Romuald,Kinalski,9700730692
10321,10321,Tytus Mazur z o.o.,Tytus,Mazur,1775336342
10322,10322,,Chrystian,Jakubowski,
10323,10323,,Brunon,Pecka,
10324,10324,,Ludwik,Bratro,
10325,10325,Włodzimierz Mazurkiewicz z o.o.,Włodzimierz,Mazurkiewicz,9377207142
10326,10326,Felicjan Meyer z o.o.,Felicjan,Meyer,3572166619
10327,10327,,Zbigniew,Koziełło,
10328,10328,Jakub Armiński z o.o.,Jakub,Armiński,9500461700
10329,10329,,Osman,Gościewicz,
10330,10330,,Franciszek,Prus-Więckowski,
10331,10331,Leonard Zdanowski z o.o.,Leonard,Zdanowski,2918370808
10332,10332,Zdzisław Waśkiewicz z o.o.,Zdzisław,Waśkiewicz,9917046683
10333,10333,Osman Prauziński z o.o.,Osman,Prauziński,5957040288
10334,10334,,Ludomił,Bardziński,
10335,10335,,Hieronim,Brzeszczyński,
10336,10336,,Leonard,Ciołkosz,
10337,10337,Paweł Litwinowicz z o.o.,Paweł,Litwinowicz,6904859464
10338,10338,,Anastazy,Berezowski,
10339,10339,,Brunon,Czyżewicz,
10340,10340,,Bernard,Sztark,
10341,10341,Mieczysław Piskor z o.o.,Mieczysław,Piskor,8578966853
10342,10342,Wiesław Jung z o.o.,Wiesław,Jung,6015693145
10343,10343,,Zygmunt,Raganowicz,
10344,10344,,Hugo,Bogdziewicz,
10345,10345,,Szczęsny,Kleeberg,
10346,10346,,Ludomił,Porwit,
10347,10347,Janusz Łomnicki z o.o.,Janusz,Łomnicki,6934213525
10348,10348,,Edmund,Bogaczewicz,
10349,10349,,Michał,Guderski,
10350,10350,Gabriel Cepa z o.o.,Gabriel,Cepa,7671335787
10351,10351,,Sylwester,Borowiec,
10352,10352,,Lucjan,Frąckowiak,
10353,10353,,Zenon,Mrozek,
10354,10354,,Hipolit,Sawczyński,
10355,10355,,Szymon,Bończa-Uzdowski,
10356,10356,Marcin Bornstaedt z o.o.,Marcin,Bornstaedt,3581964517
10357,10357,,Wiktor,Bettmann,
10358,10358,Leonard Nowosielski z o.o.,Leonard,Nowosielski,7356378540
10359,10359,,Gwidon,Trepto,
10360,10360,,Xawery,Filipkowski,
10361,10361,Iwo Stempniewicz z o.o.,Iwo,Stempniewicz,1521223812
10362,10362,,Włodzimierz,Dąbek,
10363,10363,,Ottokar,Senkowski,
10364,10364,Marceli Antoniak z o.o.,Marceli,Antoniak,3341862213
10365,10365,,Eugeniusz,Doczkał,
10366,10366,Leopold Ekert z o.o.,Leopold,Ekert,2441700843
10367,10367,,Czesław,Banaszewski,
10368,10368,,Maksymilian,Uklański,
10369,10369,Gabriel Lisowski z o.o.,Gabriel,Lisowski,8259458567
10370,10370,Filip Frąckowiak z o.o.,Filip,Frąckowiak,8635964487
10371,10371,,Lesław,Quirini,
10372,10372,Ferdynand Tumidajski z o.o.,Ferdynand,Tumidajski,8092284108
10373,10373,,Teodor,Cięciel,
10374,10374,,Kornel,Bałaszeskul,
10375,10375,,Bolesław,Krannerwetter,
10376,10376,,Stanisław,Poznański,
10377,10377,,Artur,Laudyn,
10378,10378,,Ignacy,Orlewicz,
10379,10379,Alfons Zemanek z o.o.,Alfons,Zemanek,4098969372
10380,10380,,Gabriel,Załuska,
10381,10381,,Stanisław,Loth,
10382,10382,Ryszard Szacki z o.o.,Ryszard,Szacki,2516017369
10383,10383,,Justyn,Ścibor-Rylski,
10384,10384,Leonard Brzeszczyński z o.o.,Leonard,Brzeszczyński,1772995840
10385,10385,Antoni Świnarski z o.o.,Antoni,Świnarski,6731835848
10386,10386,,Chrystian,Filipkowski,
10387,10387,,Wiesław,Malicki,
10388,10388,,Jakub,Wenzel,
10389,10389,Maksymilian Kleeberg z o.o.,Maksymilian,Kleeberg,8326369681
10390,10390,,Tadeusz,Winicki,
10391,10391,Zygfryd Grzechowiak z o.o.,Zygfryd,Grzechowiak,7055700136
10392,10392,,Artur,Knapp,
10393,10393,,Antoni,Osiecki,
10394,10394,,Justyn,Pasternak,
10395,10395,Bruno Morawski z o.o.,Bruno,Morawski,9780262184
10396,10396,,Heliodor,Kurka,
10397,10397,Norbert Laudyn z o.o.,Norbert,Laudyn,8173981731
10398,10398,Czesław But z o.o.,Czesław,But,9659763249
10399,10399,Gustaw Skibiński z o.o.,Gustaw,Skibiński,3508110259
10400,10400,Andrzej Bratro z o.o.,Andrzej,Bratro,8769726633
10401,10401,Feliks Blumski z o.o.,Feliks,Blumski,7727540162
10402,10402,August Pająk z o.o.,August,Pająk,8465076590
10403,10403,Artur Hertel z o.o.,Artur,Hertel,9692637976
10404,10404,,Konrad,Zborzil,
10405,10405,Feliks Unrug z o.o.,Feliks,Unrug,4614281782
10406,10406,,Kanty,Kwaskowski,
10407,10407,Wojciech Damięcki z o.o.,Wojciech,Damięcki,9053323094
10408,10408,Wincenty Szłapa z o.o.,Wincenty,Szłapa,9772315036
10409,10409,,Wilhelm,Gadomski,
10410,10410,,Marceli,Kutyba,
10411,10411,,Ernest,Skalski,
10412,10412,,Felicjan,Maks,
10413,10413,Cezary Bartosiewicz z o.o.,Cezary,Bartosiewicz,8063276927
10414,10414,,Czesław,Koeb,
10415,10415,,Henryk,Pszonczak,
10416,10416,Zbigniew Chadaj z o.o.,Zbigniew,Chadaj,3836726498
10417,10417,Teodor Hörl z o.o.,Teodor,Hörl,8383483617
10418,10418,Bruno Bargieł z o.o.,Bruno,Bargieł,3523317085
10419,10419,,Bronisław,Wyżykowski,
10420,10420,,Bazyli,Stempkowski,
10421,10421,Jerzy Siwula z o.o.,Jerzy,Siwula,5337491144
10422,10422,,Heliodor,Machlowski,
10423,10423,,Mikołaj,Bieder,
10424,10424,Alfons Cibicki z o.o.,Alfons,Cibicki,1922600055
10425,10425,Feliks Hubicki z o.o.,Feliks,Hubicki,7685389481
10426,10426,,Medard,Strumph-Wojtkiewicz,
10427,10427,,Lesław,Podgurski,
10428,10428,,Włodzimierz,Babiarz,
10429,10429,Benedykt Eile z o.o.,Benedykt,Eile,3984339036
10430,10430,,Stefan,Szamota,
10431,10431,,Erazm,Siwy,
10432,10432,,Bohdan,Urbanek,
10433,10433,,Iwo,Zygadłowicz,
10434,10434,Gustaw Kucza z o.o.,Gustaw,Kucza,7634767432
10435,10435,Zygmunt Dublasiewicz z o.o.,Zygmunt,Dublasiewicz,6074072092
10436,10436,,Wiktor,Lipcsey-Steiner,
10437,10437,,Lesław,Banasiński,
10438,10438,,Gabriel,Dropiński,
10439,10439,Melchior Wartha z o.o.,Melchior,Wartha,9784598348
10440,10440,Brunon Szwajkowski z o.o.,Brunon,Szwajkowski,5568033822
10441,10441,,Jerzy,Zahorski,
10442,10442,,Walery,Benesch,
10443,10443,,Łucjan,Weisbach,
10444,10444,,Sergiusz,Bobowski,
10445,10445,,Zbigniew,Bielowicz,
10446,10446,,Leszek,Zaremba,
10447,10447,Józef Fedórko z o.o.,Józef,Fedórko,2354358455
10448,10448,,Wilhelm,Gorczyca,
10449,10449,,Sylwester,Kwaskowski,
10450,10450,,Wiesław,Cšadek,
10451,10451,,Xawery,Leśniak,
10452,10452,,Emanuel,Mickiewicz,
10453,10453,Lucjan Węgrzynowski z o.o.,Lucjan,Węgrzynowski,9198090806
10454,10454,,Ludomił,Jung,
10455,10455,Władysław Tupaj-Isertingen z o.o.,Władysław,Tupaj-Isertingen,8531769120
10456,10456,Bronisław Mokrzycki z o.o.,Bronisław,Mokrzycki,7856577075
10457,10457,,Maksymilian,Markiel,
10458,10458,,Walery,Liniarski,
10459,10459,,Leopold,Bieder,
10460,10460,,Alfred,Ulatowski,
10461,10461,Bronisław Budrewicz z o.o.,Bronisław,Budrewicz,6455828632
10462,10462,Emilian Błędzki z o.o.,Emilian,Błędzki,2317123829
10463,10463,Sylwester Bałaban z o.o.,Sylwester,Bałaban,9051016386
10464,10464,Wilhelm Lisiewicz z o.o.,Wilhelm,Lisiewicz,6729146693
10465,10465,Leopold Charaszkiewicz z o.o.,Leopold,Charaszkiewicz,5337278521
10466,10466,Lucjan Grabowski z o.o.,Lucjan,Grabowski,4448348877
10467,10467,,Leon,Guderski,
10468,10468,Bernard Małachowski z o.o.,Bernard,Małachowski,6246837098
10469,10469,Zbigniew Sochański z o.o.,Zbigniew,Sochański,4273443834
10470,10470,,Otton,Tunguz-Zawiślak,
10471,10471,,Erazm,Okulicz-Kozaryn,
10472,10472,,Wilhelm,Kurek,
10473,10473,Emanuel Radziszewski z o.o.,Emanuel,Radziszewski,8543624598
10474,10474,Piotr Wójcik z o.o.,Piotr,Wójcik,1423628269
10475,10475,,Leszek,Bartkowiak,
10476,10476,,Kornel,Świtalski,
10477,10477,,Lesław,Gruszecki,
10478,10478,Edwin Orawiec z o.o.,Edwin,Orawiec,4124569731
10479,10479,Wacław Kobyliński z o.o.,Wacław,Kobyliński,4242623846
10480,10480,,Gustaw,Kowalczuk,
10481,10481,,Marcin,Sucharski,
10482,10482,Dobiesław Poznański z o.o.,Dobiesław,Poznański,2698564924
10483,10483,,Czesław,Dominik,
10484,10484,,Melchior,Kleeberg,
10485,10485,,Rudolf,Karśnicki,
10486,10486,,Sergiusz,Boerner,
10487,10487,Jarosław Bornstaedt z o.o.,Jarosław,Bornstaedt,3160305055
10488,10488,,Ottokar,Orłowski,
10489,10489,Ottokar Łojkiewicz z o.o.,Ottokar,Łojkiewicz,2266966456
10490,10490,Maria Kunicki z o.o.,Maria,Kunicki,7614277346
10491,10491,,Herman,Mielęcki,
10492,10492,Jędrzej Bukraba z o.o.,Jędrzej,Bukraba,9495670116
10493,10493,Fuad Machalski z o.o.,Fuad,Machalski,6722997593
10494,10494,,Wojciech,Nowicki,
10495,10495,,Lucjan,Drzewiecki,
10496,10496,Stefan Bogusławski z o.o.,Stefan,Bogusławski,6212896626
10497,10497,Gwidon Benesch z o.o.,Gwidon,Benesch,4454830637
10498,10498,,Marek,Zioło,
10499,10499,,Osman,Bierowski,
10500,10500,,Teodor,Hempel,
10501,10501,Feliks Łakomy z o.o.,Feliks,Łakomy,9637498645
10502,10502,Władysław Flatau z o.o.,Władysław,Flatau,3101650595
10503,10503,Zdzisław Meraviglia-Crivelli z o.o.,Zdzisław,Meraviglia-Crivelli,5809019995
10504,10504,,Wiktor,Zemanek,
10505,10505,,Rafał,Kuncewicz,
10506,10506,,Jan,Gebel,
10507,10507,,Modest,Buchalski,
10508,10508,,Herman,Ryziński,
10509,10509,Łucjan Widacki z o.o.,Łucjan,Widacki,9891814470
10510,10510,,Bruno,Tabaczyński,
10511,10511,Aleksander Stanek z o.o.,Aleksander,Stanek,1302275778
10512,10512,,Alojzy,Tarchalski,
10513,10513,,Bronisław,Białkowski,
10514,10514,Ksawery Maszadro z o.o.,Ksawery,Maszadro,8873125286
10515,10515,Leopold Kotowski z o.o.,Leopold,Kotowski,5774344002
10516,10516,,Gustaw,Lawicz-Liszka,
10517,10517,,Erwin,Cšadek,
10518,10518,,Gwidon,Bryliński,
10519,10519,Rajmund Brzozowski z o.o.,Rajmund,Brzozowski,8092526718
10520,10520,,Wacław,Andziak,
10521,10521,,Gabriel,Myśliński,
10522,10522,,August,Dubiel,
10523,10523,Lech Stotko z o.o.,Lech,Stotko,1318972139
10524,10524,,Norbert,Drzewiecki,
10525,10525,Łucjan Szłapa z o.o.,Łucjan,Szłapa,9561560069
10526,10526,,Tytus,Krudowski,
10527,10527,Ludomił Kobyliński z o.o.,Ludomił,Kobyliński,7913520072
10528,10528,,Fryderyk,Wrzosek,
10529,10529,,Wilhelm,Wrześniowski,
10530,10530,,Anastazy,Ćwiertniak,
10531,10531,Rafał Nisiewicz-Dobrzański z o.o.,Rafał,Nisiewicz-Dobrzański,5271421420
10532,10532,,Bolesław,Skibiński,
10533,10533,,Konrad,Langrod,
10534,10534,Paweł Glabisz z o.o.,Paweł,Glabisz,2087128128
10535,10535,,Gabriel,Siwy,
10536,10536,Cezary Fischer-Drauenegg z o.o.,Cezary,Fischer-Drauenegg,8256793242
10537,10537,,Cezary,Biały,
10538,10538,Paweł Barwiołek z o.o.,Paweł,Barwiołek,4453297428
10539,10539,,Dobiesław,Wilczyński,
10540,10540,,Stanisław,Gąsiorowski,
10541,10541,Benedykt Kielar z o.o.,Benedykt,Kielar,2542705873
10542,10542,Edwin Chrobaczyński z o.o.,Edwin,Chrobaczyński,6064094370
10543,10543,,Andrzej,Czapliński,
10544,10544,,Jerzy,Skierczyński,
10545,10545,,Felicjan,Czendefu,
10546,10546,,August,Borysowicz,
10547,10547,Kornel Radziszewski z o.o.,Kornel,Radziszewski,6493022703
10548,10548,,Andrzej,Laskowski,
10549,10549,,Włodzimierz,Kawiński,
10550,10550,,Marceli,Zboiński,
10551,10551,Zenon Tubielewicz z o.o.,Zenon,Tubielewicz,6710773422
10552,10552,,Rajmund,Łomnicki,
10553,10553,,Alfred,Antoń,
10554,10554,,Tadeusz,Durski-Trzaska,
10555,10555,Anastazy Poniatowski z o.o.,Anastazy,Poniatowski,5464648191
10556,10556,,Aleksander,Kutyba,
10557,10557,,Sylwester,Skwarczyński,
10558,10558,,Teofil,Kwaśniewski,
10559,10559,Zbigniew Gebel z o.o.,Zbigniew,Gebel,4203275824
10560,10560,,Rafał,Udałowski,
10561,10561,,Alfred,Rolewicz,
10562,10562,Jan Stahlberger z o.o.,Jan,Stahlberger,8363462691
10563,10563,Xawery Mączyński z o.o.,Xawery,Mączyński,4330523567
10564,10564,,Stefan,Łojek,
10565,10565,Zygmunt Spychalski z o.o.,Zygmunt,Spychalski,7729942021
10566,10566,,Iwo,Solski,
10567,10567,Edmund Witorzeniec z o.o.,Edmund,Witorzeniec,9139232361
10568,10568,Józef Jus z o.o.,Józef,Jus,4409119150
10569,10569,,Cezary,Grot,
10570,10570,,Zbigniew,Bernatowicz,
10571,10571,,Bazyli,Wilczyński,
10572,10572,,Gerard,Nizieński,
10573,10573,,Sylwester,Ostrowski,
10574,10574,,Marian,Andrzejowski,
10575,10575,,Antoni,Miś,
10576,10576,,Jan,Olejniczakowski,
10577,10577,Bohdan Popowicz z o.o.,Bohdan,Popowicz,6519671648
10578,10578,Teofil Maszadro z o.o.,Teofil,Maszadro,6347810826
10579,10579,Jarosław Tarchalski z o.o.,Jarosław,Tarchalski,1025158332
10580,10580,,Tadeusz,Kuncewicz,
10581,10581,,Tomasz,Szylling,
10582,10582,,Wilhelm,Fogel,
10583,10583,,Emil,Czernicki,
10584,10584,Juliusz Kruk-Śmigla z o.o.,Juliusz,Kruk-Śmigla,4681555762
10585,10585,,Jarosław,Witrylak,
10586,10586,,Jakub,Liebich,
10587,10587,,Bruno,Wołowski,
10588,10588,,Bernard,Lawicz-Liszka,
10589,10589,Hipolit Żongołłowicz z o.o.,Hipolit,Żongołłowicz,9453577108
10590,10590,,Zygmunt,Chełmoński,
10591,10591,Bazyli Gawędzki z o.o.,Bazyli,Gawędzki,9012167283
10592,10592,,Benedykt,Szlaszewski,
10593,10593,,Marceli,Rusiecki,
10594,10594,,Aleksander,Prugar,
10595,10595,Ludomił Narbutt-Łuczyński z o.o.,Ludomił,Narbutt-Łuczyński,8750855709
10596,10596,Romuald Szklarek z o.o.,Romuald,Szklarek,5097236398
10597,10597,Zygmunt Petrażycki z o.o.,Zygmunt,Petrażycki,5036828780
10598,10598,,Osman,Profic,
10599,10599,Julian Batycki z o.o.,Julian,Batycki,4767721987
10600,10600,,Julian,Józefczyk,
10601,10601,Mikołaj Bielowicz z o.o.,Mikołaj,Bielowicz,4261713733
10602,10602,,Benedykt,Maks,
10603,10603,,Ferdynand,Maszadro,
10604,10604,,Konrad,Axentowicz,
10605,10605,Ludwik Bujnicki z o.o.,Ludwik,Bujnicki,4784436319
10606,10606,Korneliusz Kronenberg z o.o.,Korneliusz,Kronenberg,3003362143
10607,10607,,Stanisław,Wojtkielewicz,
10608,10608,,Walery,Ćwikliński,
10609,10609,Jarosław Czikel z o.o.,Jarosław,Czikel,1136540629
10610,10610,,Szymon,Gromnicki,
10611,10611,Euzebiusz Mozdyniewicz z o.o.,Euzebiusz,Mozdyniewicz,8869653662
10612,10612,,Ludomił,Gołogórski,
10613,10613,Edmund Nowak z o.o.,Edmund,Nowak,6537835245
10614,10614,Mieczysław Bartosik z o.o.,Mieczysław,Bartosik,4205624571
10615,10615,,Walerian,Żaba,
10616,10616,,Leopold,Pająk,
10617,10617,,Andrzej,Borkiewicz,
10618,10618,,Michał,Kłopotowski,
10619,10619,,Jerzy,Celarski,
10620,10620,,Aleksander,Bukowiecki,
10621,10621,Wincenty Berezowski z o.o.,Wincenty,Berezowski,3894047496
10622,10622,,Wacław,Wład,
10623,10623,Edward Kotowski z o.o.,Edward,Kotowski,8720084265
10624,10624,,Chrystian,Ginalski,
10625,10625,,Kazimierz,Scheuring,
10626,10626,Edwin Buczek z o.o.,Edwin,Buczek,9826148294
10627,10627,,Franciszek,Moraczewski,
10628,10628,Gustaw Grot z o.o.,Gustaw,Grot,8289947650
10629,10629,,Korneliusz,Żebrowski,
10630,10630,,Cezary,Popiński,
10631,10631,,Bernard,Biskupski,
10632,10632,,Ksawery,Poznański,
10633,10633,,Tadeusz,Łomnicki,
10634,10634,,Apolinary,Orlik-Rückemann,
10635,10635,Hieronim Batory z o.o.,Hieronim,Batory,3439071694
10636,10636,,Xawery,Rapszewicz,
10637,10637,,Adolf,Siwiec,
10638,10638,,Rafał,Buterlewicz,
10639,10639,,Fuad,Mniszek,
10640,10640,,Erwin,Zabierzowski,
10641,10641,,Michał,Bosak-Pakowski,
10642,10642,Ottokar Marecki z o.o.,Ottokar,Marecki,7578412816
10643,10643,,Erazm,Uklański,
10644,10644,,Ryszard,Dropiński,
10645,10645,,Sergiusz,Piech,
10646,10646,,Ludwik,Kwaśniewski,
10647,10647,Michał Kleeberg z o.o.,Michał,Kleeberg,4480108055
10648,10648,,Jan,Przychocki,
10649,10649,Rajmund Kleeberg z o.o.,Rajmund,Kleeberg,3713666179
10650,10650,Wincenty Niemira z o.o.,Wincenty,Niemira,6603062303
10651,10651,,Leszek,Sznuk,
10652,10652,,Juliusz,Zawisza de Sulima,
10653,10653,Hugo Serednicki z o.o.,Hugo,Serednicki,3133666770
10654,10654,,Zygmunt,Biestek,
10655,10655,,Korneliusz,Dropiński,
10656,10656,,Norbert,Skalski,
10657,10657,,Aleksander,Borysowicz,
10658,10658,Euzebiusz Kubiczek z o.o.,Euzebiusz,Kubiczek,8795058847
10659,10659,Maria Stahlberger z o.o.,Maria,Stahlberger,4468263005
10660,10660,Marian Lipiński z o.o.,Marian,Lipiński,6113352213
10661,10661,,Zenon,Poniatowski,
10662,10662,,Maksymilian,Marcinkowski,
10663,10663,,Walerian,Kuszelewski,
10664,10664,Fryderyk But z o.o.,Fryderyk,But,9060335650
10665,10665,Xawery Drozdowski z o.o.,Xawery,Drozdowski,8629576589
10666,10666,Plato Gogolewski z o.o.,Plato,Gogolewski,4143611206
10667,10667,Emanuel Rusin z o.o.,Emanuel,Rusin,8194478141
10668,10668,Artur Królikowski z o.o.,Artur,Królikowski,1287011150
10669,10669,Zdzisław Horyd z o.o.,Zdzisław,Horyd,3624250669
10670,10670,,Bohdan,Lepszy,
10671,10671,,Justyn,Szklarek,
10672,10672,,Ernest,Robakiewicz,
10673,10673,,Zygmunt,Jabłoński,
10674,10674,,Plato,Dublasiewicz,
10675,10675,,Lesław,Filipkowski,
10676,10676,,Konrad,Szeląg,
10677,10677,,Czesław,Podracki,
10678,10678,Ernest Filipowicz z o.o.,Ernest,Filipowicz,6074750588
10679,10679,,Jerzy,Cehak,
10680,10680,,Roman,Gołogórski,
10681,10681,Edwin Sitko z o.o.,Edwin,Sitko,3229798840
10682,10682,,Alojzy,Piskor,
10683,10683,Aleksander Osmolski z o.o.,Aleksander,Osmolski,4010230806
10684,10684,Erwin Nałęcz-Gembicki z o.o.,Erwin,Nałęcz-Gembicki,1499789430
10685,10685,Wincenty Zawiślański z o.o.,Wincenty,Zawiślański,2212687206
10686,10686,,Jędrzej,Wilczyński,
10687,10687,Maria Wyskota-Zakrzewski z o.o.,Maria,Wyskota-Zakrzewski,3885104124
10688,10688,,Teofil,Raypert,
10689,10689,,Roman,Kubala,
10690,10690,,Maksymilian,Pajewski,
10691,10691,,Gabriel,Hauser,
10692,10692,,Józef,Romańczuk,
10693,10693,Bolesław Dropiński z o.o.,Bolesław,Dropiński,6069518700
10694,10694,,Lucjan,Buchalski,
10695,10695,,Korneliusz,Cegielski,
10696,10696,,Hipolit,Kasztelan,
10697,10697,Fryderyk Cybulski z o.o.,Fryderyk,Cybulski,6615590719
10698,10698,Marek Gołubski z o.o.,Marek,Gołubski,9038368761
10699,10699,,Kornel,Borysowicz,
10700,10700,Konstanty Rowecki z o.o.,Konstanty,Rowecki,6563427317
10701,10701,Plato Bukowiecki z o.o.,Plato,Bukowiecki,3125355640
10702,10702,,Zygmunt,Prauziński,
10703,10703,,Wincenty,Przychocki,
10704,10704,,Maria,Hempel,
10705,10705,Erwin Baczyński z o.o.,Erwin,Baczyński,9356920002
10706,10706,Xawery Hickiewicz z o.o.,Xawery,Hickiewicz,8231532747
10707,10707,,Tytus,Endel-Ragis,
10708,10708,,Apolinary,Andrzejewski,
10709,10709,,Aleksander,Starzecki,
10710,10710,Ryszard Świtalskis z o.o.,Ryszard,Świtalskis,5412160393
10711,10711,Zenon Bura z o.o.,Zenon,Bura,1753178623
10712,10712,,Henryk,Olszewski,
10713,10713,Sylwester Bunsch z o.o.,Sylwester,Bunsch,1173262585
10714,10714,,August,Czaykowski,
10715,10715,Tomasz Bartelmus z o.o.,Tomasz,Bartelmus,5387562858
10716,10716,,Rudolf,Zawarczyński,
10717,10717,,Szymon,Polityński,
10718,10718,,Bernard,Dominik,
10719,10719,,Adam,Wojtkielewicz,
10720,10720,Emilian Miciński z o.o.,Emilian,Miciński,8668872253
10721,10721,,Leonard,Tabisz,
10722,10722,,Tadeusz,Borkiewicz,
10723,10723,,Medard,Mazurek,
10724,10724,,Mieczysław,Kiszkowski,
10725,10725,,Wiktor,Bartkowiak,
10726,10726,,Ksawery,Korwin-Kossakowski,
10727,10727,,Wiesław,Ralski,
10728,10728,,Hipolit,Podgurski,
10729,10729,,Lucjan,Skokowski,
10730,10730,Antoni Zagrodzki z o.o.,Antoni,Zagrodzki,4560726654
10731,10731,Sergiusz Filipkowski z o.o.,Sergiusz,Filipkowski,7852674876
10732,10732,,August,Błażejewski,
10733,10733,,Władysław,Dreszer,
10734,10734,,Ferdynand,Sokołowski,
10735,10735,Antoni Prochownik z o.o.,Antoni,Prochownik,5017857945
10736,10736,Bronisław Segda z o.o.,Bronisław,Segda,9456262840
10737,10737,Xawery Quirini z o.o.,Xawery,Quirini,4428828190
10738,10738,,Hieronim,Baraniecki,
10739,10739,Ferdynand Siwy z o.o.,Ferdynand,Siwy,7859018734
10740,10740,,Tadeusz,Zabierzowski,
10741,10741,Adam Bittner z o.o.,Adam,Bittner,8651761180
10742,10742,,Konrad,Dzierżykraj-Morawski,
10743,10743,,Franciszek,Borwicz,
10744,10744,Tomasz Zachert-Okrzanowski z o.o.,Tomasz,Zachert-Okrzanowski,5495696647
10745,10745,Iwo Zaleski z o.o.,Iwo,Zaleski,1394698589
10746,10746,,Ludomił,Skąpski,
10747,10747,Witold Kalkus z o.o.,Witold,Kalkus,7857465738
10748,10748,Jan Nalepa z o.o.,Jan,Nalepa,6013990346
10749,10749,,Chrystian,Szklarek,
10750,10750,,Ottokar,Czopór,
10751,10751,Heliodor Cwojdziński z o.o.,Heliodor,Cwojdziński,9158031277
10752,10752,,Bertold,Zończyk-Bohusz,
10753,10753,,Melchior,Leśniak,
10754,10754,,Ryszard,Litwinowicz,
10755,10755,Zbigniew Kurek z o.o.,Zbigniew,Kurek,5715788914
10756,10756,,Euzebiusz,Wojtkiewicz,
10757,10757,,Plato,Ginsbert,
10758,10758,Roman Święcicki z o.o.,Roman,Święcicki,9694126003
10759,10759,,Zdzisław,Górnisiewicz,
10760,10760,Łucjan Wędziagolski z o.o.,Łucjan,Wędziagolski,9030401517
10761,10761,Erwin Dołęga-Otocki z o.o.,Erwin,Dołęga-Otocki,1279862927
10762,10762,,Zenon,Machlejd,
10763,10763,Jakub Kister z o.o.,Jakub,Kister,2207308742
10764,10764,Brunon Culic z o.o.,Brunon,Culic,1673457285
10765,10765,,Gwidon,Wyżykowski,
10766,10766,,Cezary,Wyspiański,
10767,10767,Wacław Krzyczkowski z o.o.,Wacław,Krzyczkowski,2625437832
10768,10768,Fuad Krzywiec z o.o.,Fuad,Krzywiec,5768190549
10769,10769,,Apolinary,Krogulski,
10770,10770,Aleksander Okulicz-Kozaryn z o.o.,Aleksander,Okulicz-Kozaryn,5799047064
10771,10771,,Ludomił,Jastrzębski,
10772,10772,Iwo Gościewicz z o.o.,Iwo,Gościewicz,5409975307
10773,10773,,Eugeniusz,Bagiński,
10774,10774,,Adam,Ginsbert,
10775,10775,,Leopold,Kaczyński,
10776,10776,Paweł Paciorek z o.o.,Paweł,Paciorek,9449820626
10777,10777,Ludwik Paciorek z o.o.,Ludwik,Paciorek,1176828139
10778,10778,,Edwin,Marcinkowski,
10779,10779,Tadeusz Świętochowski z o.o.,Tadeusz,Świętochowski,8820397864
10780,10780,Marian Beranek z o.o.,Marian,Beranek,6211247348
10781,10781,,Lucjan,Ryziński,
10782,10782,,Hieronim,But,
10783,10783,,Jan,Motyka,
10784,10784,,Stefan,Maluszycki,
10785,10785,Sylwester Horyd z o.o.,Sylwester,Horyd,4245252575
10786,10786,,Heliodor,Zboiński,
10787,10787,Otton Roykiewicz z o.o.,Otton,Roykiewicz,2165754639
10788,10788,,Gustaw,Kułakowski,
10789,10789,Konrad Beranek z o.o.,Konrad,Beranek,2090117976
10790,10790,,Mikołaj,Gorczyca,
10791,10791,Emil Kochański z o.o.,Emil,Kochański,8163556359
10792,10792,Aleksander Bieder z o.o.,Aleksander,Bieder,1153034936
10793,10793,Leszek Nazarewicz z o.o.,Leszek,Nazarewicz,4376797084
10794,10794,Apolinary Bałaszeskul z o.o.,Apolinary,Bałaszeskul,4965190598
10795,10795,,Jerzy,Urzędowski,
10796,10796,Julian Dziadosz z o.o.,Julian,Dziadosz,7412348806
10797,10797,Sylwester Choiński-Dzieduszycki z o.o.,Sylwester,Choiński-Dzieduszycki,4409762496
10798,10798,Hieronim Bojarski z o.o.,Hieronim,Bojarski,4963295482
10799,10799,Filip Bura z o.o.,Filip,Bura,6464799995
10800,10800,Ignacy Baczyński z o.o.,Ignacy,Baczyński,5352075263
10801,10801,Hipolit Opatrny z o.o.,Hipolit,Opatrny,3342519836
10802,10802,,Medard,Belof,
10803,10803,,Piotr,Bolesławicz,
10804,10804,,Zygfryd,Machalski,
10805,10805,Gustaw Cięciel z o.o.,Gustaw,Cięciel,9355017179
10806,10806,,Dobiesław,Nizieński,
10807,10807,,Maksymilian,Bordolo,
10808,10808,,Bazyli,Brzęk-Osiński,
10809,10809,,Alfred,Olszewski,
10810,10810,,Rajmund,But,
