ID,ADRES_ID,NAZWA,IMIE,NAZWISKO,NIP
1129,1129,,Ksawery,Oksza-Orzechowski,
1130,1130,,Juliusz,Brzoza-Brzezina,
1131,1131,Justyn Cycoń z o.o.,Justyn,Cycoń,4055223698
1132,1132,Rudolf Kotlarski z o.o.,Rudolf,Kotlarski,2585997924
1133,1133,,Plato,Skalski,
1134,1134,,Feliks,Adamczak,
1135,1135,,Emanuel,Stankiewicz,
1136,1136,,Emil,Szymański,
1137,1137,,Otton,Cwenarski,
1138,1138,,Zdzisław,Horoch,
1139,1139,,Sergiusz,Drwota,
1140,1140,,Maria,Antoń,
1141,1141,Józef Kister z o.o.,Józef,Kister,3718965790
1142,1142,,Lucjan,Loth,
1143,1143,,Lesław,Algajer,
1144,1144,Kanty Machcewicz z o.o.,Kanty,Machcewicz,5026783925
1145,1145,,Tytus,Zbyszewski,
1146,1146,Ludwik Antoniak z o.o.,Ludwik,Antoniak,4003728662
1147,1147,,Erazm,Brachaczek,
1148,1148,,Fryderyk,Mikołajczyk,
1149,1149,,Euzebiusz,Boroń,
1150,1150,,Cezary,Kobyrski,
1151,1151,Stefan Ralski z o.o.,Stefan,Ralski,9879479037
1152,1152,Ksawery Meÿer z o.o.,Ksawery,Meÿer,1146362811
1153,1153,Franciszek Woźniakowski z o.o.,Franciszek,Woźniakowski,7397381182
1154,1154,,Hugo,Cygan,
1155,1155,Maria Jarosz z o.o.,Maria,Jarosz,8345248618
1156,1156,,Maksymilian,Kaczyński,
1157,1157,Edwin Winicki z o.o.,Edwin,Winicki,9409975891
1158,1158,Zdzisław Dusiewicz z o.o.,Zdzisław,Dusiewicz,4387315766
1159,1159,Marceli Zawadowski z o.o.,Marceli,Zawadowski,3330917256
1160,1160,Iwo Mikke z o.o.,Iwo,Mikke,2909164146
1161,1161,Xawery Bojańczyk z o.o.,Xawery,Bojańczyk,1428682158
1162,1162,Ludomił Zaniewski z o.o.,Ludomił,Zaniewski,4434929726
1163,1163,,Ignacy,Gogolewski,
1164,1164,,Gerard,Wrześniowski,
1165,1165,Julian Kułakowski z o.o.,Julian,Kułakowski,7657814088
1166,1166,,Tytus,Atlas,
1167,1167,Jędrzej Dreszer z o.o.,Jędrzej,Dreszer,6862190843
1168,1168,,Marek,Rapszewicz,
1169,1169,,Roman,Kunicki,
1170,1170,Xawery Koskowski z o.o.,Xawery,Koskowski,2417290050
1171,1171,Jakub Jasiński z o.o.,Jakub,Jasiński,4947064995
1172,1172,Ernest Dreszer z o.o.,Ernest,Dreszer,9656788565
1173,1173,Alojzy Smólski z o.o.,Alojzy,Smólski,5033124625
1174,1174,Cezary Wiloch z o.o.,Cezary,Wiloch,6071109297
1175,1175,Ryszard Langrod z o.o.,Ryszard,Langrod,1629852858
1176,1176,Heliodor Lipiński z o.o.,Heliodor,Lipiński,3935813338
1177,1177,Eugeniusz Ruchaj z o.o.,Eugeniusz,Ruchaj,2402183482
1178,1178,Anastazy Chrobaczyński z o.o.,Anastazy,Chrobaczyński,9832509834
1179,1179,Piotr Szydłowski z o.o.,Piotr,Szydłowski,3957473454
1180,1180,Józef Dzióbek z o.o.,Józef,Dzióbek,6516184685
1181,1181,,Zygmunt,Perkowicz,
1182,1182,,Xawery,Makarczyk,
1183,1183,,Marceli,Dadlez,
1184,1184,,Teodor,Gorgoń,
1185,1185,,Medard,Weisbach,
1186,1186,Bertold Bowbelski z o.o.,Bertold,Bowbelski,9032586526
1187,1187,,Konstanty,Zimmer,
1188,1188,,Michał,Prugar-Ketling,
1189,1189,,Antoni,Świątecki,
1190,1190,Leopold Witczak-Witaczyński z o.o.,Leopold,Witczak-Witaczyński,1719451467
1191,1191,,Alfons,Koziński,
1192,1192,Erwin Kmicic-Skrzyński z o.o.,Erwin,Kmicic-Skrzyński,6753980620
1193,1193,Julian Dąbek z o.o.,Julian,Dąbek,4531043958
1194,1194,,Alojzy,Leszczyński,
1195,1195,,Gerard,Bolesławski,
1196,1196,,Paweł,Boroń,
1197,1197,Gerard Luśniak z o.o.,Gerard,Luśniak,3028353883
1198,1198,,Gabriel,Piłsudski,
1199,1199,Paweł Bilor z o.o.,Paweł,Bilor,2954218710
1200,1200,,Felicjan,Machcewicz,
1201,1201,,Maria,Barczyk,
1202,1202,Anastazy Baruch z o.o.,Anastazy,Baruch,3339377603
1203,1203,,Konrad,Kozakiewicz,
1204,1204,Xawery Bogaczewicz z o.o.,Xawery,Bogaczewicz,6223797372
1205,1205,,Aleksander,Matz,
1206,1206,,Fuad,Rowecki,
1207,1207,,Konrad,Zagrodzki,
1208,1208,,Adolf,Weyde,
1209,1209,Fuad Samójłowicz-Salamonowicz z o.o.,Fuad,Samójłowicz-Salamonowicz,6203123585
1210,1210,Łucjan Kinalski z o.o.,Łucjan,Kinalski,4124459216
1211,1211,,Bernard,Wołkowicki,
1212,1212,,Edward,Białkowski,
1213,1213,,Witold,Orlicz-Dreszer,
1214,1214,,Edmund,Sztark,
1215,1215,Ferdynand Sopoćko z o.o.,Ferdynand,Sopoćko,4697152960
1216,1216,,Adolf,Piltz,
1217,1217,Leszek Łempicki z o.o.,Leszek,Łempicki,4826802229
1218,1218,Marceli Zahorski z o.o.,Marceli,Zahorski,9412063463
1219,1219,Erazm Galiński z o.o.,Erazm,Galiński,1407292849
1220,1220,Witold Sykulski z o.o.,Witold,Sykulski,4007645407
1221,1221,,Hipolit,Brągiel,
1222,1222,,Juliusz,Łojkiewicz,
1223,1223,,Piotr,Szwajkowski,
1224,1224,,Tytus,Bagieński,
1225,1225,Maksymilian Szafran z o.o.,Maksymilian,Szafran,6956235600
1226,1226,,Jerzy,Cypryszewski,
1227,1227,Bohdan Kubisztal z o.o.,Bohdan,Kubisztal,6265392010
1228,1228,Feliks Nadachowski z o.o.,Feliks,Nadachowski,5588134730
1229,1229,,Iwo,Dembowski,
1230,1230,Maria Kawiński z o.o.,Maria,Kawiński,9751638377
1231,1231,,Piotr,Ney,
1232,1232,,Henryk,Guderski,
1233,1233,,Bernard,Witecki,
1234,1234,Gustaw Rusin z o.o.,Gustaw,Rusin,5172137035
1235,1235,Felicjan Osiecki z o.o.,Felicjan,Osiecki,3571531962
1236,1236,Hieronim Drecki z o.o.,Hieronim,Drecki,4210592035
1237,1237,,Leopold,Maskowicz,
1238,1238,Fryderyk Wysocki z o.o.,Fryderyk,Wysocki,2420523023
1239,1239,Tadeusz Stokowski z o.o.,Tadeusz,Stokowski,7546660195
1240,1240,Chrystian Spitzbarth z o.o.,Chrystian,Spitzbarth,2291416782
1241,1241,,Felicjan,Biały,
1242,1242,,Rajmund,Cepa,
1243,1243,,Bolesław,Bilmin,
1244,1244,Olgierd Lisiewicz z o.o.,Olgierd,Lisiewicz,4408569654
1245,1245,Andrzej Skierski z o.o.,Andrzej,Skierski,7343478239
1246,1246,Zygfryd Kister z o.o.,Zygfryd,Kister,8904298723
1247,1247,,Melchior,Grodzki,
1248,1248,,Emanuel,Mazur,
1249,1249,Benedykt Grzymirski z o.o.,Benedykt,Grzymirski,7280576941
1250,1250,Erwin Białkowski z o.o.,Erwin,Białkowski,7639410546
1251,1251,,Alfons,Machlejd,
1252,1252,,Stefan,Udałowski,
1253,1253,Ernest Laskowski z o.o.,Ernest,Laskowski,4719198861
1254,1254,,Walerian,Bernatowicz,
1255,1255,Władysław Butler z o.o.,Władysław,Butler,8586311783
1256,1256,,Erazm,Zabierzowski,
1257,1257,,Kanty,Skrzywanek,
1258,1258,Lucjan Gross z o.o.,Lucjan,Gross,8050635173
1259,1259,,Artur,Dusiewicz,
1260,1260,,Zygfryd,Skrzydlewski,
1261,1261,,Antoni,Koziński,
1262,1262,Szymon Wajda z o.o.,Szymon,Wajda,8928125772
1263,1263,,Brunon,Rómmel,
1264,1264,Leon Blew z o.o.,Leon,Blew,1404134090
1265,1265,,Korneliusz,Barwiołek,
1266,1266,,Euzebiusz,Prochownik,
1267,1267,,August,Aleksandrowicz,
1268,1268,,Alfred,Mazur,
1269,1269,Eugeniusz Eile z o.o.,Eugeniusz,Eile,5498601314
1270,1270,Erazm Kawecki z o.o.,Erazm,Kawecki,3249323491
1271,1271,Tomasz Zawadowski z o.o.,Tomasz,Zawadowski,9135041454
1272,1272,Gabriel Korwin-Kossakowski z o.o.,Gabriel,Korwin-Kossakowski,2605360905
1273,1273,,Tadeusz,Pełczyński,
1274,1274,Adolf Kronenberg z o.o.,Adolf,Kronenberg,2145899827
1275,1275,Ludwik Cibicki z o.o.,Ludwik,Cibicki,5868105316
1276,1276,,Apolinary,Władyka,
1277,1277,,Chrystian,Budkiewicz,
1278,1278,,Fuad,Strach,
1279,1279,,Lesław,Kruk-Śmigla,
1280,1280,Rajmund Psarski z o.o.,Rajmund,Psarski,8260034869
1281,1281,Rudolf Tarabanowicz z o.o.,Rudolf,Tarabanowicz,1990753968
1282,1282,Edwin Wyskota-Zakrzewski z o.o.,Edwin,Wyskota-Zakrzewski,3744581735
1283,1283,Wacław Siwiec z o.o.,Wacław,Siwiec,6817317695
1284,1284,Ryszard Rentgen-Güntner z o.o.,Ryszard,Rentgen-Güntner,6766589342
1285,1285,Cezary Rapszewicz z o.o.,Cezary,Rapszewicz,4591542568
1286,1286,,Plato,Suzin,
1287,1287,Ferdynand Sablik z o.o.,Ferdynand,Sablik,6402313650
1288,1288,,Brunon,Fedórko,
1289,1289,,Ludomił,Żebrowski,
1290,1290,,Iwo,Brachaczek,
1291,1291,,Alojzy,Alter,
1292,1292,Julian Brzeszczyński z o.o.,Julian,Brzeszczyński,6117848139
1293,1293,,Justyn,Mniszek,
1294,1294,,Alfons,Szeptycki,
1295,1295,,Adolf,Szamota,
1296,1296,,Wiesław,Siwy,
1297,1297,Ignacy Preisner z o.o.,Ignacy,Preisner,1428153911
1298,1298,Otton Machalski z o.o.,Otton,Machalski,9938358464
1299,1299,,Włodzimierz,Zimmer,
1300,1300,,Szymon,Gosławski,
1301,1301,,Lesław,Ney,
1302,1302,,Bronisław,Piękoś,
1303,1303,Zenon Maresz z o.o.,Zenon,Maresz,8179533406
1304,1304,Hugo Kurka z o.o.,Hugo,Kurka,4471967902
1305,1305,,Ludwik,Targowski-Tarnawa,
1306,1306,,Franciszek,Jeleń,
1307,1307,,Ryszard,Borwicz,
1308,1308,Eugeniusz Mazurkiewicz z o.o.,Eugeniusz,Mazurkiewicz,3084000640
1309,1309,Kornel Brachaczek z o.o.,Kornel,Brachaczek,3021952698
1310,1310,,Mieczysław,Cšadek,
1311,1311,,Emanuel,Rybak,
1312,1312,,Filip,Ulatowski,
1313,1313,,Władysław,Gołubski,
1314,1314,,Jan,Godlewski,
1315,1315,Jędrzej Ostrowski z o.o.,Jędrzej,Ostrowski,2921187645
1316,1316,,Apolinary,Pełczyński,
1317,1317,Antoni Pawłusiewicz z o.o.,Antoni,Pawłusiewicz,3377862268
1318,1318,Mieczysław Abłamowicz z o.o.,Mieczysław,Abłamowicz,2422896778
1319,1319,,Emil,Starczewski,
1320,1320,,Edward,Donimirski,
1321,1321,Gwidon Filipowicz z o.o.,Gwidon,Filipowicz,2697244478
1322,1322,Herman Wawrosz z o.o.,Herman,Wawrosz,1535547706
1323,1323,,Modest,Szymański,
1324,1324,,Walerian,Korniłowicz,
1325,1325,Herman Walkowski z o.o.,Herman,Walkowski,3797421375
1326,1326,,Fuad,Belof,
1327,1327,,Teodor,Baruch,
1328,1328,Ryszard Tessaro z o.o.,Ryszard,Tessaro,6751223946
1329,1329,,Cezary,Rybotycki,
1330,1330,Albert Mięsowicz z o.o.,Albert,Mięsowicz,5149034703
1331,1331,Henryk Bykowski-Jaxa z o.o.,Henryk,Bykowski-Jaxa,7793198436
1332,1332,,Gabriel,Starzecki,
1333,1333,,Hieronim,Beranek,
1334,1334,,Czesław,Achmatowicz,
1335,1335,,Wojciech,Dąbrowski,
1336,1336,,Zbigniew,Śpiewak,
1337,1337,Herman Gierka z o.o.,Herman,Gierka,9824744915
1338,1338,Chrystian Szablewski z o.o.,Chrystian,Szablewski,5794353179
1339,1339,Mieczysław Szalewicz z o.o.,Mieczysław,Szalewicz,4871883352
1340,1340,Narcyz Knapp z o.o.,Narcyz,Knapp,1343005077
1341,1341,,Wiesław,Szumański,
1342,1342,,Marian,Balko,
1343,1343,,Juliusz,Belof,
1344,1344,,Gabriel,Ciepichałł,
1345,1345,,Hipolit,Brzeziński,
1346,1346,,Korneliusz,Bartsch,
1347,1347,Rudolf Bałaban z o.o.,Rudolf,Bałaban,6189173656
1348,1348,,Hipolit,Królikowski,
1349,1349,Walery Soczek z o.o.,Walery,Soczek,8350772975
1350,1350,,Feliks,Koziński,
1351,1351,,Szymon,Kłopotowski,
1352,1352,,Tytus,Rolewicz,
1353,1353,Włodzimierz Blatkiewicz z o.o.,Włodzimierz,Blatkiewicz,7061624894
1354,1354,Sylwester Chendyński z o.o.,Sylwester,Chendyński,4162358137
1355,1355,,Konstanty,Murdza,
1356,1356,Hieronim Sawczyński z o.o.,Hieronim,Sawczyński,8683243623
1357,1357,,Fryderyk,Kaczkowski,
1358,1358,,Wiesław,Miciński,
1359,1359,,Ryszard,Styrczula,
1360,1360,,Bazyli,Mazurkiewicz,
1361,1361,,Kazimierz,Żebrowski,
1362,1362,Fryderyk Borkowski z o.o.,Fryderyk,Borkowski,5552768207
1363,1363,Leopold Drozdowski z o.o.,Leopold,Drozdowski,9398820865
1364,1364,,Gerard,Wądołkowski,
1365,1365,,Herman,Beranek,
1366,1366,,Bernard,Szczerba-Likiernik,
1367,1367,Kazimierz Salnicki z o.o.,Kazimierz,Salnicki,9233784249
1368,1368,,Fryderyk,Bartosiewicz,
1369,1369,,Artur,Lewandowski,
1370,1370,Modest Koskowski z o.o.,Modest,Koskowski,2412071973
1371,1371,Czesław Durski-Trzaska z o.o.,Czesław,Durski-Trzaska,1707487366
1372,1372,,Bronisław,Wład,
1373,1373,,Anastazy,Kustroń,
1374,1374,,Alfred,Krawczyk,
1375,1375,,Fryderyk,Łopatto,
1376,1376,,Erazm,Jampolski,
1377,1377,,Plato,Grączykowski,
1378,1378,Narcyz Kijak z o.o.,Narcyz,Kijak,5098557035
1379,1379,Bazyli Gosławski z o.o.,Bazyli,Gosławski,2858831524
1380,1380,,Kornel,Grodzki,
1381,1381,,Gabriel,Wysłouch,
1382,1382,Walery Jurecki z o.o.,Walery,Jurecki,1114924905
1383,1383,Medard Brochwicz-Lewiński z o.o.,Medard,Brochwicz-Lewiński,3142993404
1384,1384,,Euzebiusz,Bauer,
1385,1385,Stefan Stankiewicz z o.o.,Stefan,Stankiewicz,5238001540
1386,1386,,Gabriel,Mikołajczyk,
1387,1387,Euzebiusz Machalski z o.o.,Euzebiusz,Machalski,6611565970
1388,1388,Marcin Adamczak z o.o.,Marcin,Adamczak,1400999253
1389,1389,Filip Kowalczuk z o.o.,Filip,Kowalczuk,2251390603
1390,1390,,Sylwester,Zachorowski,
1391,1391,,Narcyz,Czartoryski,
1392,1392,Kanty Cząstka z o.o.,Kanty,Cząstka,3552578254
1393,1393,,Erwin,Wołkowicki,
1394,1394,Stanisław Mniszek z o.o.,Stanisław,Mniszek,9947555714
1395,1395,,Jerzy,Olszewski,
1396,1396,Plato Żurakowski z o.o.,Plato,Żurakowski,3363127110
1397,1397,Mieczysław Orlik-Rückemann z o.o.,Mieczysław,Orlik-Rückemann,2139173769
1398,1398,,Wojciech,Łomnicki,
1399,1399,Modest Krajewski z o.o.,Modest,Krajewski,2667454074
1400,1400,Xawery Urban z o.o.,Xawery,Urban,5848656628
1401,1401,Jędrzej Żywocki z o.o.,Jędrzej,Żywocki,9759682913
1402,1402,,Mieczysław,Bobicki,
1403,1403,Plato Bauer z o.o.,Plato,Bauer,6480489178
1404,1404,Gwidon Machlowski z o.o.,Gwidon,Machlowski,2295545966
1405,1405,Norbert Undas z o.o.,Norbert,Undas,9134055028
1406,1406,,Zdzisław,Zabielski,
1407,1407,,Modest,Borkiewicz,
1408,1408,,Dobiesław,Trepto,
1409,1409,Gabriel Banasiewicz z o.o.,Gabriel,Banasiewicz,7892933941
1410,1410,,Sergiusz,Boerner,
1411,1411,Łucjan Taczak z o.o.,Łucjan,Taczak,7073219518
1412,1412,,Marcin,Sidor,
1413,1413,,Maksymilian,Guziorski,
1414,1414,Wiesław Wieroński z o.o.,Wiesław,Wieroński,8473666361
1415,1415,,Rudolf,Brzezowski,
1416,1416,Teodor Boruszczak z o.o.,Teodor,Boruszczak,4379044159
1417,1417,Chrystian Węglowski z o.o.,Chrystian,Węglowski,5398913974
1418,1418,,Jakub,Ścibor-Rylski,
1419,1419,Maria Kodrębski z o.o.,Maria,Kodrębski,8849246941
1420,1420,Erazm Kamiński z o.o.,Erazm,Kamiński,9073292048
1421,1421,,Adam,Leukos-Kowalski,
1422,1422,,Artur,Sulimirski,
1423,1423,,Szymon,Arwaniti,
1424,1424,Władysław Choma z o.o.,Władysław,Choma,4581078068
1425,1425,Wiktor Józefczyk z o.o.,Wiktor,Józefczyk,1689316686
1426,1426,,Ludomił,Batsch,
1427,1427,Felicjan Ulrych z o.o.,Felicjan,Ulrych,9804511104
1428,1428,Maksymilian Korniłowicz z o.o.,Maksymilian,Korniłowicz,3893025274
1429,1429,Marcin Miler z o.o.,Marcin,Miler,2764494614
1430,1430,,Narcyz,Toruń,
1431,1431,Paweł Nalepa z o.o.,Paweł,Nalepa,5971335059
1432,1432,Erwin Łomnicki z o.o.,Erwin,Łomnicki,7906854425
1433,1433,Emanuel Alter z o.o.,Emanuel,Alter,5720176463
1434,1434,Filip Floryanowicz z o.o.,Filip,Floryanowicz,2205891213
1435,1435,,Brunon,Bańkowski,
1436,1436,,Hipolit,Scheuring,
1437,1437,Franciszek Grączykowski z o.o.,Franciszek,Grączykowski,7329081229
1438,1438,Wiesław Flatau z o.o.,Wiesław,Flatau,1101728410
1439,1439,Walerian Lilienfeld-Krzewski z o.o.,Walerian,Lilienfeld-Krzewski,8169842126
1440,1440,,Norbert,Bielecki,
1441,1441,,Romuald,Lewandowski,
1442,1442,,Wiesław,Sawczyński,
1443,1443,Ferdynand Bross z o.o.,Ferdynand,Bross,7788007496
1444,1444,,Albert,Saganowski,
1445,1445,Leonard Sulimirski z o.o.,Leonard,Sulimirski,6813859544
1446,1446,Jan Przychocki z o.o.,Jan,Przychocki,1863674221
1447,1447,,Emil,Ostafin,
1448,1448,,Olgierd,Skrzywanek,
1449,1449,Andrzej Lipiński z o.o.,Andrzej,Lipiński,6435559809
1450,1450,Edwin Kęsicki z o.o.,Edwin,Kęsicki,9145714911
1451,1451,,Erwin,Rusin,
1452,1452,Osman Szarski z o.o.,Osman,Szarski,3114966921
1453,1453,,Edwin,Baraniecki,
1454,1454,,Lech,Baszniak,
1455,1455,,Iwo,Zawadowski,
1456,1456,,Bazyli,Węglowski,
1457,1457,,Alfred,Cendro,
1458,1458,Jarosław Plewako z o.o.,Jarosław,Plewako,9487355800
1459,1459,,Ernest,Wierzba,
1460,1460,,Modest,Antoń,
1461,1461,,Ernest,Skałkowski,
1462,1462,,Felicjan,Brzeziński,
1463,1463,,Ernest,Zończyk-Bohusz,
1464,1464,Wilhelm Kiełbasiński z o.o.,Wilhelm,Kiełbasiński,8771174813
1465,1465,,Kazimierz,Guderski,
1466,1466,,Emil,Aleksandrowicz,
1467,1467,Ignacy Bac z o.o.,Ignacy,Bac,8460639577
1468,1468,Edmund Gawlik z o.o.,Edmund,Gawlik,6960113288
1469,1469,,Brunon,Okulicz-Kozaryn,
1470,1470,Benedykt Chrościcki z o.o.,Benedykt,Chrościcki,3467749519
1471,1471,,Lesław,Orawiec,
1472,1472,,Walerian,Maćkowski,
1473,1473,,Aleksander,Plewako,
1474,1474,,Zbigniew,Gebel,
1475,1475,Kornel Kras z o.o.,Kornel,Kras,6867034028
1476,1476,,Lucjan,Pomazański,
1477,1477,,Sergiusz,Schleyen,
1478,1478,,Juliusz,Adam,
1479,1479,,Rudolf,Minor,
1480,1480,Bertold Biegański z o.o.,Bertold,Biegański,9241112215
1481,1481,Mikołaj Sablik z o.o.,Mikołaj,Sablik,6997886695
1482,1482,,Bruno,Gołogórski,
1483,1483,,Emil,Korzeniowski,
1484,1484,,Jarosław,Romańczuk,
1485,1485,,Teofil,Machlowski,
1486,1486,,Rudolf,Spitzbarth,
1487,1487,,Marian,Chrościcki,
1488,1488,,Maria,Łopatto,
1489,1489,,Osman,Macieliński,
1490,1490,,Apolinary,Oksza-Orzechowski,
1491,1491,Tytus Psarski z o.o.,Tytus,Psarski,2025138379
1492,1492,Emil Bobicki z o.o.,Emil,Bobicki,8023105386
1493,1493,Erazm Bunsch z o.o.,Erazm,Bunsch,9095048718
1494,1494,,Adolf,Kaczyński,
1495,1495,,Justyn,Bryliński,
1496,1496,Edmund Baruch z o.o.,Edmund,Baruch,4548982486
1497,1497,,Bruno,Pecka,
1498,1498,,Franciszek,Mozdyniewicz,
1499,1499,Czesław Niedźwiecki z o.o.,Czesław,Niedźwiecki,6745268713
1500,1500,,Alfons,Modrzewski,
1501,1501,Romuald Rudziński z o.o.,Romuald,Rudziński,1001678452
1502,1502,,Fuad,Krzyczkowski,
1503,1503,,Medard,Blatkiewicz,
1504,1504,,Chrystian,Benesch,
1505,1505,Wiesław Eggers z o.o.,Wiesław,Eggers,9275088090
1506,1506,,Karol,Bolesławicz,
1507,1507,,Gerard,Zimmer,
1508,1508,,Leszek,Korolewicz,
1509,1509,,Zbigniew,Kitlas,
1510,1510,,Gerard,Młodzianowski,
1511,1511,,Leopold,Plisowski,
1512,1512,,Albert,Piłsudski,
1513,1513,Zenon Cehak z o.o.,Zenon,Cehak,5215520772
1514,1514,,Ksawery,Dobrowolski,
1515,1515,,Edmund,Biesiadecki,
1516,1516,,Erwin,Szałowski,
1517,1517,,Gabriel,Toruń,
1518,1518,,Emanuel,Gac,
1519,1519,,Witold,Sulimirski,
1520,1520,,Marcin,Zawiślański,
1521,1521,,Zygfryd,Scaevola-Wieczorkiewicz,
1522,1522,Ottokar Baszniak z o.o.,Ottokar,Baszniak,3029377931
1523,1523,,Aleksander,Mrozek,
1524,1524,,Korneliusz,Ciechanowski,
1525,1525,Modest Szylling z o.o.,Modest,Szylling,2114856992
1526,1526,Zbigniew Cięciel z o.o.,Zbigniew,Cięciel,9402400640
1527,1527,,Zdzisław,Juszczacki,
1528,1528,,Plato,Eysmontt,
1529,1529,Juliusz Bogdziewicz z o.o.,Juliusz,Bogdziewicz,7039192575
1530,1530,,Dobiesław,Łowczowski,
1531,1531,,Leszek,Jaxa-Rożen,
1532,1532,Dobiesław Szempliński z o.o.,Dobiesław,Szempliński,2671341779
1533,1533,,Lucjan,Orłoś,
1534,1534,,Leszek,Kozakiewicz,
1535,1535,,Janusz,Dindorf-Ankowicz,
1536,1536,,Modest,Glabisz,
1537,1537,,Sergiusz,Witkowski,
1538,1538,,Felicjan,Popowicz,
1539,1539,,Medard,Szyk,
1540,1540,,Emanuel,Kołłątaj-Srzednicki,
1541,1541,,Szymon,Ratułowski,
1542,1542,Władysław Bohusz-Szyszko z o.o.,Władysław,Bohusz-Szyszko,7986572169
1543,1543,,Franciszek,Brzeszczyński,
1544,1544,,Ludwik,Mroziński,
1545,1545,,Bertold,Bagieński,
1546,1546,Rudolf Lechnicki z o.o.,Rudolf,Lechnicki,3577311779
1547,1547,,Adam,Biedermann,
1548,1548,,Włodzimierz,Kmicic-Skrzyński,
1549,1549,Lech Pająk z o.o.,Lech,Pająk,4875015225
1550,1550,,Zdzisław,Rosa,
1551,1551,Kazimierz Machalski z o.o.,Kazimierz,Machalski,6417797371
1552,1552,,Ernest,Stempkowski,
1553,1553,Narcyz Leśniak z o.o.,Narcyz,Leśniak,4571030217
1554,1554,,Juliusz,Misiąg,
1555,1555,August Olszewski z o.o.,August,Olszewski,3149299605
1556,1556,Wilhelm Bujalski z o.o.,Wilhelm,Bujalski,8127027025
1557,1557,Wincenty Zawada z o.o.,Wincenty,Zawada,2384229961
1558,1558,Feliks Sarnowicz z o.o.,Feliks,Sarnowicz,1506157824
1559,1559,,Hugo,Szlaszewski,
1560,1560,,Rudolf,Loth,
1561,1561,Wiesław Serednicki z o.o.,Wiesław,Serednicki,5685269120
1562,1562,,Edwin,Zawadzki,
1563,1563,,Justyn,Becker,
1564,1564,,Zygmunt,But,
1565,1565,Hipolit Doczkał z o.o.,Hipolit,Doczkał,1811025298
1566,1566,,Stefan,Budzik,
1567,1567,Czesław Doczkał z o.o.,Czesław,Doczkał,4927782338
1568,1568,,Heliodor,Młodzianowski,
1569,1569,,Otton,Bobowski,
1570,1570,,Norbert,Unrug,
1571,1571,,Wojciech,Kuniczak,
1572,1572,,Bohdan,Załuska,
1573,1573,,Alfred,Cendro,
1574,1574,,Medard,Sadowski,
1575,1575,Erwin Szczerba-Likiernik z o.o.,Erwin,Szczerba-Likiernik,4041705111
1576,1576,,Zenon,Choma,
1577,1577,,Alfred,Mazurek,
1578,1578,Henryk Zawadzki z o.o.,Henryk,Zawadzki,3413599465
1579,1579,Piotr Fabijanowski z o.o.,Piotr,Fabijanowski,8282794489
1580,1580,,Franciszek,Czyżewicz,
1581,1581,Antoni Maskowicz z o.o.,Antoni,Maskowicz,6225997447
1582,1582,,Alojzy,Nowak,
1583,1583,,Franciszek,Cšadek,
1584,1584,,Sylwester,Witorzeniec,
1585,1585,Marian Władyka z o.o.,Marian,Władyka,4446223411
1586,1586,Gerard Machcewicz z o.o.,Gerard,Machcewicz,1093012682
1587,1587,,Bazyli,Jegliński,
1588,1588,,Jan,Czikel,
1589,1589,,Xawery,Piro,
1590,1590,,Norbert,Biały,
1591,1591,Józef Mokrzycki z o.o.,Józef,Mokrzycki,5937004167
1592,1592,Andrzej Przeździecki z o.o.,Andrzej,Przeździecki,1225578372
1593,1593,Hieronim Kruszyński z o.o.,Hieronim,Kruszyński,6656545826
1594,1594,,Wacław,Blok,
1595,1595,Aleksander Łobza z o.o.,Aleksander,Łobza,3035353499
1596,1596,,Benedykt,Guderski,
1597,1597,Marek Berg z o.o.,Marek,Berg,5762391845
1598,1598,Hieronim Brzozowski z o.o.,Hieronim,Brzozowski,5953178052
1599,1599,Maksymilian Nekanda-Trepka z o.o.,Maksymilian,Nekanda-Trepka,5072763528
1600,1600,Tomasz Bietkowski z o.o.,Tomasz,Bietkowski,5152491372
1601,1601,Marian Smorawiński z o.o.,Marian,Smorawiński,6647395430
1602,1602,Hieronim Antoń z o.o.,Hieronim,Antoń,2214061693
1603,1603,,Henryk,Abłamowicz,
1604,1604,,Filip,Bartczak,
1605,1605,,Narcyz,Fuchs,
1606,1606,,Bertold,Zachorowski,
1607,1607,Konstanty Hajkowicz z o.o.,Konstanty,Hajkowicz,4764811965
1608,1608,,Jerzy,Witwicki,
1609,1609,Edward Tippe z o.o.,Edward,Tippe,2641793905
1610,1610,,Maria,Przewłocki,
1611,1611,,Lucjan,Bończa-Tomaszewski,
1612,1612,,Plato,Wolnowski,
1613,1613,,Bolesław,Kawiński,
1614,1614,Bertold Zaremba z o.o.,Bertold,Zaremba,3367119785
1615,1615,,Michał,Chosłowski,
1616,1616,,Konstanty,Piltz,
1617,1617,,Janusz,Chełchowski,
1618,1618,Edwin Wiloch z o.o.,Edwin,Wiloch,5335543074
1619,1619,Marcin Cząstka z o.o.,Marcin,Cząstka,9032622247
1620,1620,Ignacy Starzecki z o.o.,Ignacy,Starzecki,1400847818
1621,1621,,Feliks,Sołtan,
1622,1622,,Erwin,Chirowski,
1623,1623,Bazyli Lawicz-Liszka z o.o.,Bazyli,Lawicz-Liszka,2250186910
1624,1624,,Kazimierz,Gąsiorowski,
1625,1625,,Hipolit,Kubiński,
1626,1626,,Bronisław,Wenzel,
1627,1627,Marcin Przeździecki z o.o.,Marcin,Przeździecki,3309533779
